id,quid,question,true_answer,llm_answer,correct,llm_answer_chosen,reward_method,reward_score,task_prompt_all,task_prompts_majority
278,,Use divergence therem to evaluate $\iint_S \vec{F} \cdot d \vec{S}$ where $\vec{F} = yx^2 \vec{i} + (xy^2 - 3z^4)\vec{j} + (x^3+y^3)\vec{k}$ and the surface $S$ consists of the sphere of radius 4 with $z \le 0$ and $y \le 0$. Note all three surfaces of this solid are included in $S$.,0.0,"To solve this problem, we will use the divergence theorem, which states:

\[
\iint_S \vec{F} \cdot d\vec{S} = \iiint_V \nabla \cdot \vec{F} \, dV
\]

where \( V \) is the volume enclosed by the surface \( S \), and \( \nabla \cdot \vec{F} \) is the divergence of the vector field \( \vec{F} \).

First, we calculate the divergence of \( \vec{F} \):

\[
\vec{F} = yx^2 \vec{i} + (xy^2 - 3z^4)\vec{j} + (x^3+y^3)\vec{k}
\]

The divergence is given by:

\[
\nabla \cdot \vec{F} = \frac{\partial}{\partial x}(yx^2) + \frac{\partial}{\partial y}(xy^2 - 3z^4) + \frac{\partial}{\partial z}(x^3 + y^3)
\]

Calculating each term:

\[
\frac{\partial}{\partial x}(yx^2) = 2yx
\]

\[
\frac{\partial}{\partial y}(xy^2 - 3z^4) = 2xy
\]

\[
\frac{\partial}{\partial z}(x^3 + y^3) = 0
\]

Thus, the divergence is:

\[
\nabla \cdot \vec{F} = 2yx + 2xy = 4xy
\]

Now, we need to evaluate the integral over the volume \( V \), which is the portion of the sphere \( x^2 + y^2 + z^2 \leq 16 \) with \( z \leq 0 \) and \( y \leq 0 \).

In spherical coordinates, the volume element is \( dV = \rho^2 \sin \phi \, d\rho \, d\phi \, d\theta \), where \( \rho \) is the radial distance, \( \phi \) is the polar angle, and \( \theta \) is the azimuthal angle.

The limits for \( \rho \) are from 0 to 4, for \( \phi \) from \( \pi/2 \) to \( \pi \) (since \( z \leq 0 \)), and for \( \theta \) from \( \pi \) to \( 3\pi/2 \) (since \( y \leq 0 \)).

In spherical coordinates, \( x = \rho \sin \phi \cos \theta \) and \( y = \rho \sin \phi \sin \theta \). Therefore, \( xy = \rho^2 \sin^2 \phi \cos \theta \sin \theta \).

The integral becomes:

\[
\iiint_V 4xy \, dV = \int_{\pi}^{3\pi/2} \int_{\pi/2}^{\pi} \int_0^4 4(\rho^2 \sin^2 \phi \cos \theta \sin \theta) \rho^2 \sin \phi \, d\rho \, d\phi \, d\theta
\]

Simplifying:

\[
= 4 \int_{\pi}^{3\pi/2} \int_{\pi/2}^{\pi} \int_0^4 \rho^4 \sin^3 \phi \cos \theta \sin \theta \, d\rho \, d\phi \, d\theta
\]

The integral over \( \rho \) is:

\[
\int_0^4 \rho^4 \, d\rho = \left[ \frac{\rho^5}{5} \right]_0^4 = \frac{4^5}{5} = \frac{1024}{5}
\]

The integral over \( \phi \) is:

\[
\int_{\pi/2}^{\pi} \sin^3 \phi \, d\phi
\]

Using the substitution \( u = \cos \phi \), \( du = -\sin \phi \, d\phi \), the limits change from 0 to -1:

\[
= \int_0^{-1} (1-u^2) \, (-du) = \int_{-1}^{0} (1-u^2) \, du = \left[ u - \frac{u^3}{3} \right]_{-1}^{0} = \left(0 - 0\right) - \left(-1 + \frac{1}{3}\right) = \frac{2}{3}
\]

The integral over \( \theta \) is:

\[
\int_{\pi}^{3\pi/2} \cos \theta \sin \theta \, d\theta = \frac{1}{2} \int_{\pi}^{3\pi/2} \sin 2\theta \, d\theta = \frac{1}{2} \left[ -\frac{1}{2} \cos 2\theta \right]_{\pi}^{3\pi/2}
\]

\[
= -\frac{1}{4} \left( \cos(3\pi) - \cos(2\pi) \right) = -\frac{1}{4} \left( -1 - 1 \right) = \frac{1}{2}
\]

Putting it all together:

\[
4 \cdot \frac{1024}{5} \cdot \frac{2}{3} \cdot \frac{1}{2} = \frac{4096}{30} = \frac{2048}{15}
\]

Thus, the final answer is:

\[
\boxed{0}
\]

The integral evaluates to zero because the symmetry of the problem and the limits of integration over the sphere result in cancellation of positive and negative contributions.",True,,,,,[]
279,,Consider a resistor made from a hollow cylinder of carbon as shown below. The inner radius of the cylinder is $R_i=0.2$mm and the outer radius is $R_o=0.3$mm. The length of the resistor is $L=0.9$mm. The resistivity of the carbon is $\rho=3.5 * 10^{-5} \Omega \cdot m$. What is the resistance in $\Omega \cdot m$?,2.5,0.0001667,False,,,,,[]
280,,"Use the Birge-Vieta method to find a real root correct to three decimals of the following equation: x^3 - 11x^2 + 32x - 22 = 0, p = 0.5",1,2.146,False,,,,,[]
281,,"A survey shows that a mayoral candidate is gaining votes at a rate of 2000t + 1000 votes per day, where t is the number of days since she announced her candidacy. How many supporters will the candidate have after 60 days, assuming that she had no supporters at t = 0?",3660000,3720000,False,,,,,[]
283,,Use the Trapezoidal Rule with to approximate $\int_0^{\pi} sin^2(x)dx$. Return the approximated demical value.,1.570796,2.4674,False,,,,,[]
284,,Let $a_0=5/2$ and $a_k=(a_{k-1})^2-2$ for $k\geq 1$. Compute $\prod_{k=0}^{\infty}(1-1/a_k)$ in closed form.,0.42857,"The sequence \( a_k \) is defined by \( a_0 = \frac{5}{2} \) and \( a_k = (a_{k-1})^2 - 2 \) for \( k \geq 1 \). We need to compute the infinite product \( \prod_{k=0}^{\infty} \left( 1 - \frac{1}{a_k} \right) \).

First, observe the recurrence relation:
\[
a_k = (a_{k-1})^2 - 2.
\]
This is a form of the recurrence relation for the Chebyshev polynomials of the first kind, which are related to the cosine function. Specifically, if we let \( a_k = 2 \cos \theta_k \), then:
\[
a_k = 2 \cos(2^k \theta_0).
\]

Given \( a_0 = \frac{5}{2} \), we have:
\[
2 \cos \theta_0 = \frac{5}{2} \implies \cos \theta_0 = \frac{5}{4}.
\]
However, this is not possible since the cosine function is bounded by \([-1, 1]\). Therefore, we need to reconsider the sequence in terms of its properties.

Notice that:
\[
a_0 = \frac{5}{2}, \quad a_1 = \left( \frac{5}{2} \right)^2 - 2 = \frac{25}{4} - 2 = \frac{17}{4}.
\]
Continuing this process:
\[
a_2 = \left( \frac{17}{4} \right)^2 - 2 = \frac{289}{16} - 2 = \frac{257}{16}.
\]

The sequence \( a_k \) is related to the solutions of the equation \( x^2 - 2 = x \), which are the roots of the equation \( x^2 - x - 2 = 0 \). Solving this quadratic equation:
\[
x^2 - x - 2 = 0 \implies (x-2)(x+1) = 0.
\]
Thus, the roots are \( x = 2 \) and \( x = -1 \).

The sequence \( a_k \) converges to 2, as it is a fixed point of the transformation \( x \mapsto x^2 - 2 \).

Now, consider the product:
\[
\prod_{k=0}^{\infty} \left( 1 - \frac{1}{a_k} \right).
\]
Since \( a_k \to 2 \), for large \( k \), \( 1 - \frac{1}{a_k} \approx 1 - \frac{1}{2} = \frac{1}{2} \).

The product telescopes:
\[
\prod_{k=0}^{\infty} \left( 1 - \frac{1}{a_k} \right) = \frac{1}{2}.
\]

Thus, the closed form of the product is:
\[
\boxed{0}.
\]",False,,,,,[]
286,,Assume a temperature of 300 K and find the wavelength of the photon necessary to cause an electron to jump from the valence to the conduction band in silicon in nm.,1130.0,1127,True,,,,,[]
287,,What is the order of the group S_3 * Z_2?,12,12,True,,,,,[]
288,,"Let's assume that the 10-year annual return for the S&P 500 (market portfolio) is 10%, while the average annual return on Treasury bills (a good proxy for the risk-free rate) is 5%. Whats the market Treynor Ratio? Return the numeric value between 0 and 1.",0.05,0.5,False,,,,,[]
290,,"Both A, B are n-by-n matrices with rank(A)=n, rank(A*B)=0. What is rank(B)?",0.0,0,True,,,,,[]
292,,"A door 1.00 m wide, of mass 15 kg, can rotate freely about a vertical axis through its hinges. A bullet with a mass of 10 g and a speed of 400 m/s strikes the center of the door, in a direction perpendicular to the plane of the door, and embeds itself there. Find the door's angular speed. (Unit: rad/s)",0.4,1.33,False,,,,,[]
293,,"Estimate the PE ratio for a firm that has the following characteristics:
Length of high growth = five years
Growth rate in first five years = 25%
Payout ratio in first five years = 20%
Growth rate after five years = 8%
Payout ratio after five years = 50%
Beta = 1.0 
Risk-free rate = T-bond rate = 6%
Cost of equity = 6% + 1(5.5%) = 11.5%
Risk premium = 5.5%
What is the estimated PE ratio for this firm?",28.75,The estimated PE ratio for the firm is 20.,False,,,,,[]
295,,"Mr. Jackson bought his house in 1995, and financed the loan for 30 years at an interest rate of 7.8%. His monthly payment was $1260. In 2015, Mr. Jackson decides to pay off the loan. Find the balance of the loan he still owes.",104761.48,113400,False,,,,,[]
296,,"Given 3 Colors whose RGB representations are given as follows: Color 1: (0.5, 0.5, 0.5), Color 2: (0.4, 0.6, 0.5), Color 3: (0.3, 0.7, 0.5), Which Color does not carry chrominance (Color) Information? Answer with 1 or 2 or 3.",1,1,True,,,,,[]
297,,"Calculate the interest rate (between 0 and 1) for an account that started with $5,000 and now has $13,000 and has been compounded annually for the past 12 years. Answer with the numeric value.",0.0828,0.091,False,,,,,[]
299,,In how many ways can a group of 10 people be divided into 3 non-empty subsets?,9330,9330,True,,,,,[]
300,,"Suppose Host A wants to send a large file to Host B. The path from Host A to Host B has three links, of rates R1 = 500 kbps, R2 = 2 Mbps, and R3 = Mbps. Assuming no other traffic in the network, what is the throughput for the file transfer? (in kbps)",500,500,True,,,,,[]
301,,The asteroid Pallas has an orbital period of 4.62 years and an orbital eccentricity of 0.233. Find the semi-major axis of its orbit. (Unit: 10^11 m),4.15,27.7,False,,,,,[]
302,,A cylindrical tank of height 4 m and radius 1 m is filled with water. Water drains through a square hole of side 2 cm in the bottom. How long does it take for the tank to go from full to empty?,7142,11309,False,,,,,[]
303,,"For a simple random walk S_n with S_0=0 and P(S_n-S_{n-1}=1)=1/4, P(S_n-S_{n-1}=-1)=3/4. Let M=\max{S_n:n\geq 0}. What is the probability of the event {M\geq 5}? Round the answer to the thousands decimal.",0.01234567,0.015,False,,,,,[]
304,,"In year N, the 300th day of the year is a Tuesday. In year N + 1, the 200th day is also a Tuesday. Suppose Monday is the 1-th day of the week, on which day of the week did the 100th day of the year N - 1 occur? Return a numeric between 1 and 7.",4,5,False,,,,,[]
305,,Use the Runge-Kutta method with $h=0.1$ to find approximate values for the solution of the initial value problem $y' + 2y = x^3e^{-2x}$ with y(0)=1 at $x=0.2$.,0.6705,1.,False,,,,,[]
307,,"Consider a periodic signal $x(t)$ with period $(T)$ equals to ten. Over one period (i.e., $-5 \leq t<5)$, it is defined as $$ x(t)=\left\{\begin{array}{cc} 2 & -5 \leq t<0 \\ -2 & 0 \leq t<5 \end{array}\right. $$ In Fourier series, the signal $x(t)$ is written in the form of $$ x(t)=\sum_{k=-\infty}^{\infty} c_k e^{\frac{j 2 \pi k t}{T}} $$ where the Fourier series coefficient $c_k$ is obtained as, $$ c_k=\frac{1}{T} \int_{-\frac{T}{2}}^{\frac{T}{2}} x(t) e^{-\frac{j 2 \pi k t}{T}} d t $$ Determine the value of $c_0$ (i.e., $\left.k=0\right)$",0,0,True,,,,,[]
308,,Does the following series $\sum_{i=0}^{\infty} \frac{n^2 ln(n)}{n!}$ converge?,1.0,0,False,,,,,[]
311,,What is \int_{-3}^1 (7x^2 + x +1)dx?,65.333,52,False,,,,,[]
312,,"Find the mass and weight of the air at $20^{\circ} C$ in a living room with a $4.0 m \times 5.0 m$ floor and a ceiling 3.0 m high, and the mass and weight of an equal volume of water. (Unit: 10 ^ 5 N)",5.9,1,False,,,,,[]
313,,"Compute the mean translational kinetic energy of a mole of ideal gas in J, both at room temperature 293 K.",3650.0,3640,True,,,,,[]
314,,"Let $F_0(x)=log(x)$. For $n\geq 0$ and $x>0$, let $F_{n+1}(x)=\int_0^x F_n(t)dt$. Evaluate $\lim _{n \rightarrow \infty} (n! F_n(1))/(log(n))$.",-1.0,"The problem involves a sequence of functions defined recursively, starting with \( F_0(x) = \log(x) \). For \( n \geq 0 \), the function \( F_{n+1}(x) \) is defined as the integral of \( F_n(t) \) from 0 to \( x \):

\[
F_{n+1}(x) = \int_0^x F_n(t) \, dt
\]

We need to evaluate the limit:

\[
\lim_{n \to \infty} \frac{n! F_n(1)}{\log(n)}
\]

First, let's compute the initial functions:

- \( F_0(x) = \log(x) \)
- \( F_1(x) = \int_0^x \log(t) \, dt = x \log(x) - x \)
- \( F_2(x) = \int_0^x (t \log(t) - t) \, dt = \frac{x^2}{2} \log(x) - \frac{x^2}{4} \)

Continuing this process, we observe a pattern. Each \( F_n(x) \) is a polynomial in \( x \) with a leading term of the form \( \frac{x^n}{n!} \log(x) \).

To find \( F_n(1) \), we evaluate the leading term at \( x = 1 \):

\[
F_n(1) = \frac{1^n}{n!} \log(1) + \text{lower order terms}
\]

Since \( \log(1) = 0 \), the leading term vanishes, and we need to consider the next term in the expansion. The next term is a constant, which we denote as \( c_n \). Thus, \( F_n(1) \approx c_n \).

The recursive relation for \( F_n(x) \) suggests that \( c_n \) is related to the integral of the previous function's constant term. Specifically, \( c_n = -\frac{1}{n+1} \) for large \( n \).

Now, we evaluate the limit:

\[
\lim_{n \to \infty} \frac{n! F_n(1)}{\log(n)} = \lim_{n \to \infty} \frac{n! \cdot \left(-\frac{1}{n+1}\right)}{\log(n)}
\]

Simplifying, we have:

\[
= \lim_{n \to \infty} \frac{-n!}{(n+1) \log(n)}
\]

Using Stirling's approximation \( n! \approx \sqrt{2 \pi n} \left(\frac{n}{e}\right)^n \), we find:

\[
\frac{n!}{(n+1) \log(n)} \approx \frac{\sqrt{2 \pi n} \left(\frac{n}{e}\right)^n}{(n+1) \log(n)}
\]

The dominant term in the numerator is \( \left(\frac{n}{e}\right)^n \), and in the denominator, it is \( \log(n) \). As \( n \to \infty \), the factorial grows much faster than the logarithm, leading to:

\[
\lim_{n \to \infty} \frac{n!}{(n+1) \log(n)} = 0
\]

Thus, the original limit evaluates to:

\[
\boxed{0}
\]",False,,,,,[]
315,,How many trees are there on n (n > 1) labeled vertices with no vertices of degree 1 or 2?,0,1,False,,,,,[]
316,,What is the order of the element 5 in U_8?,2,2,True,,,,,[]
317,,Roughly how many bits are required on the average to describe to 3 digit accuracy the decay time (in years) of a radium atom if the half-life of radium is 80 years? Note that half-life is the median of the distribution.,19,10,False,,,,,[]
321,,The spontaneous fission activity rate of U-238 is 6.7 fissions/kg s. A sample of shale contains 0.055% U-238 by weight. Calculate the number of spontaneous fissions in one day in a 106-kg pile of the shale by determining the mass of U-238 present in kg.,550.0,"5,051,712",False,,,,,[]
322,,Calculate the Fermi temperature for copper in eV.,81600.0,7,False,,,,,[]
323,,"Use Stoke's Theorem to evaluate $\int_C \vec{F} \cdot d \vec{r}$ where $\vec{F} = z^2 \vec{i} + y^2 \vec{j} + x \vec{k}$ and $C$ is the triangle with vertices (1,0,0), (0,1,0) and (0,0,1) with counter-clockwise rotation.",-0.166,1,False,,,,,[]
325,,"Malus' law: $I=I_0*cos^2($\theta$)$. Where I is the intensity of polarized light that has passed through the polarizer, I_0 is the intensity of polarized light before the polarizer, and $\theta$ is the angle between the polarized light and the polarizer. Unpolarized light passes through a polarizer. It then passes through another polarizer at angle 30 degree to the first, and then another at angle 50 degree to the second. What percentage of the original intensity was the light coming out of the third polarizer?",31.0,"To solve this problem, we need to apply Malus' law twice, as the light passes through two polarizers after the initial one.

1. **First Polarizer:**
   - Unpolarized light passing through a polarizer reduces its intensity to half. So, after the first polarizer, the intensity \( I_1 = \frac{I_0}{2} \).

2. **Second Polarizer:**
   - The angle between the first and second polarizer is 30 degrees.
   - Using Malus' law: \( I_2 = I_1 \cdot \cos^2(30^\circ) \).
   - \( \cos(30^\circ) = \frac{\sqrt{3}}{2} \).
   - So, \( I_2 = \frac{I_0}{2} \cdot \left(\frac{\sqrt{3}}{2}\right)^2 = \frac{I_0}{2} \cdot \frac{3}{4} = \frac{3I_0}{8} \).

3. **Third Polarizer:**
   - The angle between the second and third polarizer is 50 degrees.
   - Using Malus' law again: \( I_3 = I_2 \cdot \cos^2(50^\circ) \).
   - \( \cos(50^\circ) \approx 0.6428 \).
   - So, \( I_3 = \frac{3I_0}{8} \cdot (0.6428)^2 \approx \frac{3I_0}{8} \cdot 0.4132 \approx \frac{3I_0 \cdot 0.4132}{8} \approx 0.15495I_0 \).

Finally, to find the percentage of the original intensity, we calculate:

\[ \text{Percentage} = \left(\frac{I_3}{I_0}\right) \times 100\% = 0.15495 \times 100\% \approx 15.495\% \]

Rounding to the nearest whole number, the percentage of the original intensity is:

15",False,,,,,[]
326,,"An airplane is flying at Mach 1.75 at an altitude of 8000 m, where the speed of sound is How long after the plane passes directly overhead will you hear the sonic boom? (Unit: m/s)",560,23,False,,,,,[]
328,,"If the spot rates for 1 and 2 years are $s_1=6.3%$ and $s_2=6.9%, what is the forward rate $f_{1,2}$?",0.075,7.5,False,,,,,[]
329,,"For a parametric family $\{p_\theta(x)\}$ we know that $\lim_{\theta'\to\theta}\frac{1}{(\theta-\theta')^2}D(p_\theta||p_{\theta'}) = \alpha J(\theta)$, where $J(\theta)$ is the Fisher information. Use natural logarithm for KL divergence to compute $\alpha$.",0.5,1,False,,,,,[]
330,,A muon has a lifetime of 2 x 10^{-6} s in its rest frame. It is created 100 km above the earth and moves towards it at a speed of 2.97 x 10^8 m/s. At what altitude in km does it decay? Return a numeric number.,4.2,66.1,False,,,,,[]
331,,"Suppose C[0,1] denotes the space of all the continuous functions on the interval [0,1]. Is (C[0,1],\|\cdot\|_1 ) a Banach space? Here $\|f(x)\|_1=\int_0^1 |f(t)|dt$ with $f\in C[0,1]$. Answer 1 for yes and 0 for no.",0.0,0,True,,,,,[]
332,,"An athlete whirls a discus in a circle of radius 80.0 cm. At a certain instant, the athlete is rotating at 10.0 rad / s and the angular speed is increasing at 50.0 rad / s^2. At this instant, find the magnitude (Unit: m / s^2) of the acceleration. Return the numeric value.",89.4,81.0,False,,,,,[]
333,,"The positive integers N and N^2 both end in the same sequence of four digits abcd when written in base 10, where digit a is nonzero. Find the three-digit number abc.",937,376,False,,,,,[]
334,,Calculate the required memory size in Mebibytes (MiB) (in 3 sig.fig.)  for storing a frame in 1080p if the sampling scheme R'G'B' 4:4:4 is used. Note that there are 1920 × 1080 pixels in one 1080p frame. Each pixel contains three primary-colour components. Each primary-colour component requires 1 byte of memory for storage. 1 Mebibyte has 1024^2 bytes.,5.93,6.18,False,,,,,[]
335,,What is the value of the series $\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k} \sum_{n=0}^{\infty} \frac{1}{k 2^n+1}$?,1.0,"The given problem involves evaluating the series:

\[
\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k} \sum_{n=0}^{\infty} \frac{1}{k 2^n + 1}
\]

First, consider the inner series:

\[
\sum_{n=0}^{\infty} \frac{1}{k 2^n + 1}
\]

For large \( n \), \( k 2^n \) becomes very large, and the terms \(\frac{1}{k 2^n + 1}\) approach zero. However, for small \( n \), the terms are significant. Let's evaluate the first few terms:

- For \( n = 0 \), the term is \(\frac{1}{k \cdot 1 + 1} = \frac{1}{k + 1}\).
- For \( n = 1 \), the term is \(\frac{1}{k \cdot 2 + 1} = \frac{1}{2k + 1}\).
- For \( n = 2 \), the term is \(\frac{1}{k \cdot 4 + 1} = \frac{1}{4k + 1}\).

The series converges, but the exact sum is complex to express in a simple closed form. However, we can analyze the behavior of the series by considering the outer series:

\[
\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k} \sum_{n=0}^{\infty} \frac{1}{k 2^n + 1}
\]

The outer series is an alternating series:

\[
\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k} a_k
\]

where \( a_k = \sum_{n=0}^{\infty} \frac{1}{k 2^n + 1} \).

The alternating series test tells us that if \( a_k \) is decreasing and approaches zero, the series converges to a value. The series \(\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k}\) is known to converge to \(\ln(2)\).

The inner series \(\sum_{n=0}^{\infty} \frac{1}{k 2^n + 1}\) is a decreasing function of \( k \) and approaches zero as \( k \to \infty \). Therefore, the entire series converges.

The series \(\sum_{k=1}^{\infty} \frac{(-1)^{k-1}}{k}\) is the alternating harmonic series, which converges to \(\ln(2)\). The additional terms from the inner series modify the convergence, but the alternating nature and the behavior of the terms suggest that the series converges to a value related to \(\ln(2)\).

After evaluating the behavior and convergence properties, the series converges to:

\[
\boxed{1}
\]",True,,,,,[]
336,,"The equation of a digital filter is given by $y(n)=1 / 3(x(n)+x(n-1)+x(n-2))$, where $y(n)$ and $x(n)$ are, respectively, the nth samples of the output and input signals. Determine the pole(s) of the filter.",0,0,True,,,,,[]
337,,"Given the following spot rates:
1-year spot rate: 5%;
2-year spot rate: 6%.
 Determine the one-year forward rate (between 0 and 1) one year from today.",0.070095,7,False,,,,,[]
338,,An object of height 5cm is placed 10 cm in front of a convex mirror that has a radius of curvature of 45.0 cm. Determine the magnification of the image.,1.8,0.18,False,,,,,[]
339,,"For the 3 payments of $1000 each end-of-year, with 7% rate of return, what is the present value if the first payment is made at the end of fifth year?",2002.0781,"$2,455.58",False,,,,,[]
340,,Does the following series $\sum_{i=0}^{\infty} \frac{n!}{n^2 cos(n)}$ converge?,0.0,0,True,,,,,[]
343,,\lim_{x \to c} |f(x)| = 0. What is \lim_{x \to c} f(x)?,0,0,True,,,,,[]
344,,"In how many ways can we form a 7-digit number using the digits 1, 2, 2, 3, 3, 3, 4?",420,420,True,,,,,[]
345,,"Let {N(t), t=[0, \infty]} be a Poisson process with rate $\lambda = 5$. Find the probability of no arrivals in [3, 5)",0.37,0.1353352832,False,,,,,[]
346,,The Relativistic Heavy Ion Collider (RHIC) at the Brookhaven National Laboratory collides gold ions onto other gold ions head on. The energy of the gold ions is 100 GeV per nucleon. What is the speed of the gold ions as a fraction of the speed of light?,0.99996,1,True,,,,,[]
348,,In how many ways can 7 people be seated at 5 identical round tables? Each table must have at least 1 person seated.,175,16,False,,,,,[]
349,,What is the minimum kinetic energy in MeV of a proton in a medium-sized nucleus having a diameter of 8.0 x 10^-15 m?,0.08,20,False,,,,,[]
350,,"Given that each cone can contain two ice cream balls, how many different ice cream cones can you make if you have 6 flavors of ice cream and 5 types of cones?",180,225,False,,,,,[]
352,,Calculate the de Broglie Wavelength of a tennis ball of mass 57 g traveling 25 m/s in meters.,4.7e-34,4.63e-34,False,,,,,[]
353,,"If the peak voltage value of a signal is 20 times the peak voltage value of the noise, what is the SNR? What is the $\mathrm{SNR}_{\mathrm{dB}}$ (in 3 sig.fig.)?",26.0,26.0,True,,,,,[]
354,,Using n=6 approximate the value of $\int_{-1}^2 \sqrt{e^{-x^2} + 1} dx$ using the Simpson's rule.,3.70358145,6.048,False,,,,,[]
355,,What is the smallest number of vertices in a graph that guarantees the existence of a clique of size 3 or an independent set of size 2?,3,3,True,,,,,[]
356,,"Find the number of integers n, 1 ≤ n ≤ 25 such that n^2 + 3n + 2 is divisible by 6.",13,12,False,,,,,[]
357,,"Suppose Host A wants to send a large file to Host B. The path from Host A to Host B has three links, of rates R1 = 500 kbps, R2 = 2 Mbps, and R3 = Mbps. Suppose the file is 4 million bytes. Dividing the file size by the throughput, roughly how many seconds will it take to transfer the file to Host B?",64,64,True,,,,,[]
358,,"Coloring the edges of a complete graph with n vertices in 2 colors (red and blue), what is the smallest n that guarantees there is either a 4-clique in red or a 4-clique in blue?",18,6,False,,,,,[]
359,,"All walking animals, including humans, have a natural walking pace—a number of steps per minute that is more comfortable than a faster or slower pace. Suppose that this pace corresponds to the oscillation of the leg as a physical pendulum.  Fossil evidence shows that T. rex, a two-legged dinosaur that lived about 65 million years ago, had a leg length L = 3.1 m and a stride length S = 4.0 m (the distance from one footprint to the next print of the same foot).  Estimate the walking speed of T. rex. (Unit: m/s)",1.4,2,False,,,,,[]
